date,airport,inbound_flights,inbound_avg_arr_delay
2020-05-09,OGG,7,-9.428571428571429
2020-05-10,OGG,8,-13.125
2020-05-11,OGG,9,-5.444444444444445
2020-05-12,OGG,7,-11.857142857142858
2020-05-13,OGG,8,-4.875
2020-05-14,OGG,7,-10.142857142857142
2020-05-15,OGG,9,-3.7777777777777777
2020-05-16,OGG,7,-11.714285714285714
2020-05-17,OGG,8,-14.0
2020-05-18,OGG,9,-7.222222222222222
2020-05-19,OGG,7,-11.714285714285714
2020-05-20,OGG,8,-10.875
2020-05-21,OGG,8,-10.375
2020-05-22,OGG,10,-13.7
2020-05-23,OGG,8,-12.5
2020-05-24,OGG,9,-14.333333333333334
2020-05-25,OGG,9,-15.11111111111111
2020-05-26,OGG,9,-8.222222222222221
2020-05-27,OGG,8,-11.5
2020-05-28,OGG,8,-7.875
2020-05-29,OGG,9,-6.666666666666667
2020-05-30,OGG,8,-13.625
2020-05-31,OGG,9,-12.666666666666666
2020-06-01,OGG,10,17.3
2020-06-02,OGG,9,-8.11111111111111
2020-06-03,OGG,9,-8.0
2020-06-04,OGG,10,12.1
2020-06-05,OGG,11,31.272727272727273
2020-06-06,OGG,10,10.6
2020-06-07,OGG,12,10.083333333333334
2020-06-08,OGG,12,-0.25
2020-06-09,OGG,11,2.5454545454545454
2020-06-10,OGG,11,-7.2727272727272725
2020-06-11,OGG,10,-6.6
2020-06-12,OGG,12,-9.75
2020-06-13,OGG,11,-11.545454545454545
2020-06-14,OGG,12,-11.5
2020-06-15,OGG,12,4.583333333333333
2020-06-16,OGG,13,1.9230769230769231
2020-06-17,OGG,13,-4.538461538461538
2020-06-18,OGG,14,-5.0
2020-06-19,OGG,15,-6.0
2020-06-20,OGG,13,-8.846153846153847
2020-06-21,OGG,15,-10.0
2020-06-22,OGG,15,-4.933333333333334
2020-06-23,OGG,13,4.461538461538462
2020-06-24,OGG,13,-8.615384615384615
2020-06-25,OGG,14,-8.142857142857142
2020-06-26,OGG,14,-0.5
2020-06-27,OGG,13,-3.230769230769231
2020-06-28,OGG,16,-6.375
2020-06-29,OGG,17,0.8823529411764706
2020-06-30,OGG,17,-11.529411764705882
2020-07-01,OGG,20,-5.7
2020-07-02,OGG,23,-0.5217391304347826
2020-07-03,OGG,22,-6.818181818181818
2020-07-04,OGG,16,-11.9375
2020-07-05,OGG,20,-7.35
2020-07-06,OGG,22,-6.136363636363637
2020-07-07,OGG,21,-4.190476190476191
2020-07-08,OGG,21,-6.0
2020-07-09,OGG,23,-6.782608695652174
2020-07-10,OGG,23,0.4782608695652174
2020-07-11,OGG,19,-10.157894736842104
2020-07-12,OGG,21,-12.285714285714286
2020-07-13,OGG,23,-7.739130434782608
2020-07-14,OGG,21,-13.333333333333334
2020-07-15,OGG,23,-8.434782608695652
2020-07-16,OGG,25,-8.24
2020-07-17,OGG,25,-11.64
2020-07-18,OGG,23,-10.478260869565217
2020-07-19,OGG,25,-10.96
2020-07-20,OGG,25,-9.76
2020-07-21,OGG,23,-7.130434782608695
2020-07-22,OGG,23,-7.0
2020-07-23,OGG,25,-7.68
2020-07-24,OGG,25,-7.04
2020-07-25,OGG,16,-6.25
2020-07-26,OGG,1,9.0
2020-07-27,OGG,20,24.7
2020-07-28,OGG,23,-5.956521739130435
2020-07-29,OGG,22,-8.681818181818182
2020-07-30,OGG,24,-7.625
2020-07-31,OGG,24,-7.916666666666667
2020-08-01,OGG,22,-7.7727272727272725
2020-08-02,OGG,25,-10.76
2020-08-03,OGG,26,-7.576923076923077
2020-08-04,OGG,24,-5.916666666666667
2020-08-05,OGG,24,-5.458333333333333
2020-08-06,OGG,26,-9.26923076923077
2020-08-07,OGG,26,-4.846153846153846
2020-08-08,OGG,22,-11.909090909090908
2020-08-09,OGG,25,-6.8
2020-08-10,OGG,26,-7.0
2020-08-11,OGG,21,-12.380952380952381
2020-08-12,OGG,13,-10.538461538461538
2020-08-13,OGG,14,1.3571428571428572
2020-08-14,OGG,15,-7.933333333333334
2020-08-15,OGG,15,-6.666666666666667
2020-08-16,OGG,17,-11.882352941176471
2020-08-17,OGG,17,-4.588235294117647
2020-08-18,OGG,15,-9.066666666666666
2020-08-19,OGG,14,-8.214285714285714
2020-08-20,OGG,16,-9.4375
2020-08-21,OGG,17,-7.647058823529412
2020-08-22,OGG,14,2.642857142857143
2020-08-23,OGG,16,-12.0
2020-08-24,OGG,17,-11.352941176470589
2020-08-25,OGG,15,-10.466666666666667
2020-08-26,OGG,14,-3.4285714285714284
2020-08-27,OGG,16,-4.75
2020-08-28,OGG,17,-5.529411764705882
2020-08-29,OGG,15,-8.266666666666667
2020-08-30,OGG,17,-12.235294117647058
2020-08-31,OGG,17,-11.0
2020-09-01,OGG,13,-5.6923076923076925
2020-09-02,OGG,13,-7.6923076923076925
2020-09-03,OGG,14,-10.428571428571429
2020-09-04,OGG,14,-13.285714285714286
2020-09-05,OGG,12,-11.75
2020-09-06,OGG,12,-14.666666666666666
2020-09-07,OGG,13,-15.0
2020-09-08,OGG,12,-13.416666666666666
2020-09-09,OGG,12,-13.166666666666666
2020-09-10,OGG,13,-11.76923076923077
2020-09-11,OGG,13,-11.307692307692308
2020-09-12,OGG,11,-9.818181818181818
2020-09-13,OGG,12,-3.9166666666666665
2020-09-14,OGG,13,-9.307692307692308
2020-09-15,OGG,12,-9.916666666666666
2020-09-16,OGG,12,-13.416666666666666
2020-09-17,OGG,13,-13.692307692307692
2020-09-18,OGG,13,-9.307692307692308
2020-09-19,OGG,11,-11.727272727272727
2020-09-20,OGG,12,-12.25
2020-09-21,OGG,13,-10.923076923076923
2020-09-22,OGG,12,-13.25
2020-09-23,OGG,12,-12.5
2020-09-24,OGG,13,-9.76923076923077
2020-09-25,OGG,13,-12.846153846153847
2020-09-26,OGG,11,-13.818181818181818
2020-09-27,OGG,12,-13.0
2020-09-28,OGG,13,-10.076923076923077
2020-09-29,OGG,12,-10.583333333333334
2020-09-30,OGG,12,-14.416666666666666
2020-10-01,OGG,13,5.230769230769231
2020-10-02,OGG,15,-13.0
2020-10-03,OGG,13,-13.0
2020-10-04,OGG,12,-16.416666666666668
2020-10-05,OGG,15,-9.533333333333333
2020-10-06,OGG,11,-7.7272727272727275
2020-10-07,OGG,11,-10.818181818181818
2020-10-08,OGG,13,-13.76923076923077
2020-10-09,OGG,14,-11.214285714285714
2020-10-10,OGG,13,-16.076923076923077
2020-10-11,OGG,12,-12.666666666666666
2020-10-12,OGG,14,-10.428571428571429
2020-10-13,OGG,13,-7.923076923076923
2020-10-14,OGG,14,-10.571428571428571
2020-10-15,OGG,30,-8.333333333333334
2020-10-16,OGG,29,-8.172413793103448
2020-10-17,OGG,30,-11.133333333333333
2020-10-18,OGG,28,-12.25
2020-10-19,OGG,29,-6.241379310344827
2020-10-20,OGG,28,-6.928571428571429
2020-10-21,OGG,25,-0.16
2020-10-22,OGG,26,-11.884615384615385
2020-10-23,OGG,26,-8.423076923076923
2020-10-24,OGG,28,-7.964285714285714
2020-10-25,OGG,25,-12.24
2020-10-26,OGG,25,-8.56
2020-10-27,OGG,25,-9.64
2020-10-28,OGG,25,-9.04
2020-10-29,OGG,26,-5.269230769230769
2020-10-30,OGG,26,-5.615384615384615
2020-10-31,OGG,26,-2.1153846153846154
2020-11-01,OGG,28,4.25
2020-11-02,OGG,30,-8.6
2020-11-03,OGG,31,-12.35483870967742
2020-11-04,OGG,34,-8.970588235294118
2020-11-05,OGG,34,-3.3529411764705883
2020-11-06,OGG,34,-16.647058823529413
2020-11-07,OGG,35,-8.314285714285715
2020-11-08,OGG,35,-15.942857142857143
2020-11-09,OGG,35,-15.571428571428571
2020-11-10,OGG,34,-13.558823529411764
2020-11-11,OGG,35,-12.371428571428572
2020-11-12,OGG,35,-13.114285714285714
2020-11-13,OGG,35,-12.857142857142858
2020-11-14,OGG,36,-5.722222222222222
2020-11-15,OGG,35,-1.2
2020-11-16,OGG,35,-0.2
2020-11-17,OGG,36,0.5277777777777778
2020-11-18,OGG,36,3.9166666666666665
2020-11-19,OGG,40,3.225
2020-11-20,OGG,45,-1.8222222222222222
2020-11-21,OGG,46,-2.3260869565217392
2020-11-22,OGG,45,-6.177777777777778
2020-11-23,OGG,43,21.930232558139537
2020-11-24,OGG,41,0.3170731707317073
2020-11-25,OGG,44,-10.863636363636363
2020-11-26,OGG,40,-10.625
2020-11-27,OGG,45,-8.488888888888889
2020-11-28,OGG,45,-11.266666666666667
2020-11-29,OGG,46,4.282608695652174
2020-11-30,OGG,45,-4.044444444444444
2020-12-01,OGG,44,-9.681818181818182
2020-12-02,OGG,40,-9.725
2020-12-03,OGG,40,-13.7
2020-12-04,OGG,40,3.025
2020-12-05,OGG,43,-17.186046511627907
2020-12-06,OGG,41,-23.073170731707318
2020-12-07,OGG,39,-9.897435897435898
2020-12-08,OGG,37,-8.837837837837839
2020-12-09,OGG,40,-12.125
2020-12-10,OGG,40,-12.925
2020-12-11,OGG,40,-13.15
2020-12-12,OGG,44,-12.636363636363637
2020-12-13,OGG,41,-14.731707317073171
2020-12-14,OGG,40,-5.75
2020-12-15,OGG,38,-3.473684210526316
2020-12-16,OGG,44,-1.7954545454545454
2020-12-17,OGG,52,2.2115384615384617
2020-12-18,OGG,55,-8.854545454545455
2020-12-19,OGG,56,-16.446428571428573
2020-12-20,OGG,56,-13.589285714285714
2020-12-21,OGG,54,-11.555555555555555
2020-12-22,OGG,54,-8.944444444444445
2020-12-23,OGG,54,-3.5
2020-12-24,OGG,53,-5.943396226415095
2020-12-25,OGG,51,14.980392156862745
2020-12-26,OGG,56,24.714285714285715
2020-12-27,OGG,56,-2.8214285714285716
2020-12-28,OGG,55,-12.4
2020-12-29,OGG,54,-7.981481481481482
2020-12-30,OGG,54,-6.777777777777778
2020-12-31,OGG,54,-15.222222222222221
2021-01-01,OGG,53,-22.433962264150942
2021-01-02,OGG,57,-3.1228070175438596
2021-01-03,OGG,59,-10.40677966101695
2021-01-04,OGG,56,-0.08928571428571429
2021-01-05,OGG,46,-9.304347826086957
2021-01-06,OGG,46,-0.1956521739130435
2021-01-07,OGG,48,0.2708333333333333
2021-01-08,OGG,51,-2.4901960784313726
2021-01-09,OGG,51,-4.2745098039215685
2021-01-10,OGG,49,-16.20408163265306
2021-01-11,OGG,48,-16.708333333333332
2021-01-12,OGG,43,-6.023255813953488
2021-01-13,OGG,47,-10.085106382978724
2021-01-14,OGG,45,-12.733333333333333
2021-01-15,OGG,51,-14.72549019607843
2021-01-16,OGG,50,-18.12
2021-01-17,OGG,47,-15.319148936170214
2021-01-18,OGG,48,-12.770833333333334
2021-01-19,OGG,43,-13.976744186046512
2021-01-20,OGG,47,-9.76595744680851
2021-01-21,OGG,44,-15.409090909090908
2021-01-22,OGG,48,-22.729166666666668
2021-01-23,OGG,49,-24.448979591836736
2021-01-24,OGG,47,-18.93617021276596
2021-01-25,OGG,47,-11.574468085106384
2021-01-26,OGG,42,-11.5
2021-01-27,OGG,45,-16.266666666666666
2021-01-28,OGG,44,-23.40909090909091
2021-01-29,OGG,50,-12.9
2021-01-30,OGG,49,-7.816326530612245
2021-01-31,OGG,47,9.127659574468085
2021-02-01,OGG,46,-7.086956521739131
2021-02-02,OGG,42,-15.619047619047619
2021-02-03,OGG,43,-17.325581395348838
2021-02-04,OGG,41,-21.024390243902438
2021-02-05,OGG,47,-7.170212765957447
2021-02-06,OGG,47,-6.787234042553192
2021-02-07,OGG,45,-8.377777777777778
2021-02-08,OGG,46,-3.8260869565217392
2021-02-09,OGG,41,-4.097560975609756
2021-02-10,OGG,44,-14.545454545454545
2021-02-11,OGG,43,-6.348837209302325
2021-02-12,OGG,51,-11.745098039215685
2021-02-13,OGG,48,38.541666666666664
2021-02-14,OGG,48,-6.0625
2021-02-15,OGG,48,-1.5625
2021-02-16,OGG,42,-14.095238095238095
2021-02-17,OGG,47,-10.936170212765957
2021-02-18,OGG,43,-3.3488372093023258
2021-02-19,OGG,48,-5.354166666666667
2021-02-20,OGG,49,11.959183673469388
2021-02-21,OGG,50,-26.52
2021-02-22,OGG,49,-22.755102040816325
2021-02-23,OGG,44,-23.068181818181817
2021-02-24,OGG,46,8.108695652173912
2021-02-25,OGG,42,-18.11904761904762
2021-02-26,OGG,50,-18.68
2021-02-27,OGG,49,-16.836734693877553
2021-02-28,OGG,50,-17.48
2021-03-01,OGG,50,-17.2
2021-03-02,OGG,46,-23.130434782608695
2021-03-03,OGG,48,-2.4166666666666665
2021-03-04,OGG,48,7.104166666666667
2021-03-05,OGG,55,-2.018181818181818
2021-03-06,OGG,53,-2.0377358490566038
2021-03-07,OGG,55,-1.8909090909090909
2021-03-08,OGG,54,7.518518518518518
2021-03-09,OGG,49,-1.163265306122449
2021-03-10,OGG,54,5.925925925925926
2021-03-11,OGG,53,-2.056603773584906
2021-03-12,OGG,59,-1.847457627118644
2021-03-13,OGG,57,8.736842105263158
2021-03-14,OGG,57,17.666666666666668
2021-03-15,OGG,57,9.403508771929825
2021-03-16,OGG,53,3.981132075471698
2021-03-17,OGG,56,0.5
2021-03-18,OGG,56,3.982142857142857
2021-03-19,OGG,61,1.0819672131147542
2021-03-20,OGG,62,2.1129032258064515
2021-03-21,OGG,57,-9.631578947368421
2021-03-22,OGG,57,-11.789473684210526
2021-03-23,OGG,54,-13.407407407407407
2021-03-24,OGG,56,-9.803571428571429
2021-03-25,OGG,57,-14.017543859649123
2021-03-26,OGG,60,-18.3
2021-03-27,OGG,62,-17.79032258064516
2021-03-28,OGG,59,-10.59322033898305
2021-03-29,OGG,56,-11.714285714285714
2021-03-30,OGG,54,-17.944444444444443
2021-03-31,OGG,56,-14.392857142857142
2021-04-01,OGG,59,-3.288135593220339
2021-04-02,OGG,64,2.8125
2021-04-03,OGG,63,9.11111111111111
2021-04-04,OGG,59,8.728813559322035
2021-04-05,OGG,60,0.6
2021-04-06,OGG,56,0.5178571428571429
2021-04-07,OGG,58,-8.327586206896552
2021-04-08,OGG,62,0.7419354838709677
2021-04-09,OGG,69,8.231884057971014
2021-04-10,OGG,70,5.057142857142857
2021-04-11,OGG,64,1.984375
2021-04-12,OGG,64,-5.71875
2021-04-13,OGG,61,-7.819672131147541
2021-04-14,OGG,60,0.8666666666666667
2021-04-15,OGG,62,7.516129032258065
2021-04-16,OGG,67,1.8656716417910448
2021-04-17,OGG,68,3.8088235294117645
2021-04-18,OGG,65,-11.261538461538462
2021-04-19,OGG,63,-10.682539682539682
2021-04-20,OGG,61,-14.229508196721312
2021-04-21,OGG,61,-12.311475409836065
2021-04-22,OGG,63,-12.19047619047619
2021-04-23,OGG,67,-11.626865671641792
2021-04-24,OGG,69,-11.072463768115941
2021-04-25,OGG,65,-14.96923076923077
2021-04-26,OGG,63,-10.174603174603174
2021-04-27,OGG,59,-8.728813559322035
2021-04-28,OGG,59,-12.338983050847459
2021-04-29,OGG,62,-8.451612903225806
2021-04-30,OGG,67,-8.537313432835822
2021-05-01,OGG,68,-1.9705882352941178
2021-05-02,OGG,65,5.1692307692307695
2021-05-03,OGG,63,-2.5396825396825395
2021-05-04,OGG,60,-8.133333333333333
2021-05-05,OGG,62,-4.032258064516129
2021-05-06,OGG,65,1.0461538461538462
2021-05-07,OGG,67,-12.985074626865671
2021-05-08,OGG,68,-6.573529411764706
2021-05-09,OGG,67,-11.074626865671641
2021-05-10,OGG,65,-4.4
2021-05-11,OGG,62,-6.967741935483871
2021-05-12,OGG,64,-3.484375
2021-05-13,OGG,65,17.015384615384615
2021-05-14,OGG,67,-9.552238805970148
2021-05-15,OGG,68,-5.1911764705882355
2021-05-16,OGG,67,-6.6716417910447765
2021-05-17,OGG,65,-6.676923076923077
2021-05-18,OGG,63,-1.8888888888888888
2021-05-19,OGG,64,-2.828125
2021-05-20,OGG,63,0.09523809523809523
2021-05-21,OGG,69,-2.8550724637681157
2021-05-22,OGG,68,0.9264705882352942
2021-05-23,OGG,68,13.941176470588236
2021-05-24,OGG,66,5.666666666666667
2021-05-25,OGG,64,-0.1875
2021-05-26,OGG,65,-3.476923076923077
2021-05-27,OGG,66,10.530303030303031
2021-05-28,OGG,70,2.6
2021-05-29,OGG,70,2.157142857142857
2021-05-30,OGG,70,-2.4285714285714284
2021-05-31,OGG,69,-7.304347826086956
2021-06-01,OGG,77,-3.6493506493506493
2021-06-02,OGG,78,-0.2692307692307692
2021-06-03,OGG,84,1.4404761904761905
2021-06-04,OGG,86,-3.895348837209302
2021-06-05,OGG,80,-6.0
2021-06-06,OGG,89,0.2808988764044944
2021-06-07,OGG,89,7.348314606741573
2021-06-08,OGG,86,6.5813953488372094
2021-06-09,OGG,87,3.0344827586206895
2021-06-10,OGG,90,-1.8777777777777778
2021-06-11,OGG,90,-1.3888888888888888
2021-06-12,OGG,85,2.6
2021-06-13,OGG,89,13.775280898876405
2021-06-14,OGG,89,14.561797752808989
2021-06-15,OGG,85,22.764705882352942
2021-06-16,OGG,87,9.71264367816092
2021-06-17,OGG,89,7.98876404494382
2021-06-18,OGG,89,5.078651685393258
2021-06-19,OGG,86,17.651162790697676
2021-06-20,OGG,88,10.761363636363637
2021-06-21,OGG,89,12.707865168539326
2021-06-22,OGG,86,8.44186046511628
2021-06-23,OGG,85,-1.5176470588235293
2021-06-24,OGG,90,3.188888888888889
2021-06-25,OGG,90,4.7
2021-06-26,OGG,85,6.729411764705882
2021-06-27,OGG,93,5.655913978494624
2021-06-28,OGG,92,3.347826086956522
2021-06-29,OGG,90,-4.355555555555555
2021-06-30,OGG,91,7.263736263736264
2021-07-01,OGG,93,0.6666666666666666
2021-07-02,OGG,94,2.425531914893617
2021-07-03,OGG,88,0.6477272727272727
2021-07-04,OGG,88,-5.670454545454546
2021-07-05,OGG,91,2.857142857142857
2021-07-06,OGG,93,1.2473118279569892
2021-07-07,OGG,92,5.434782608695652
2021-07-08,OGG,94,12.904255319148936
2021-07-09,OGG,95,7.378947368421053
2021-07-10,OGG,92,2.25
2021-07-11,OGG,93,1.5483870967741935
2021-07-12,OGG,93,4.526881720430108
2021-07-13,OGG,91,3.912087912087912
2021-07-14,OGG,92,2.989130434782609
2021-07-15,OGG,94,4.840425531914893
2021-07-16,OGG,94,13.202127659574469
2021-07-17,OGG,92,5.054347826086956
2021-07-18,OGG,93,11.258064516129032
2021-07-19,OGG,93,5.225806451612903
2021-07-20,OGG,90,5.844444444444444
2021-07-21,OGG,92,9.08695652173913
2021-07-22,OGG,93,9.376344086021506
2021-07-23,OGG,93,2.021505376344086
2021-07-24,OGG,92,11.032608695652174
2021-07-25,OGG,93,4.387096774193548
2021-07-26,OGG,93,23.29032258064516
2021-07-27,OGG,89,4.595505617977528
2021-07-28,OGG,92,9.956521739130435
2021-07-29,OGG,93,11.494623655913978
2021-07-30,OGG,95,6.557894736842106
2021-07-31,OGG,92,11.793478260869565
2021-08-01,OGG,94,8.542553191489361
2021-08-02,OGG,93,7.817204301075269
2021-08-03,OGG,91,3.032967032967033
2021-08-04,OGG,91,6.428571428571429
2021-08-05,OGG,93,18.50537634408602
2021-08-06,OGG,96,10.489583333333334
2021-08-07,OGG,94,10.72340425531915
2021-08-08,OGG,92,5.163043478260869
2021-08-09,OGG,94,7.351063829787234
2021-08-10,OGG,93,3.6129032258064515
2021-08-11,OGG,94,11.170212765957446
2021-08-12,OGG,95,1.5473684210526315
2021-08-13,OGG,96,1.1041666666666667
2021-08-14,OGG,94,8.797872340425531
2021-08-15,OGG,92,1.315217391304348
2021-08-16,OGG,93,1.1935483870967742
2021-08-17,OGG,89,-1.0112359550561798
2021-08-18,OGG,88,7.1477272727272725
2021-08-19,OGG,93,0.8924731182795699
2021-08-20,OGG,89,-5.51685393258427
2021-08-21,OGG,90,9.8
2021-08-22,OGG,88,-0.2727272727272727
2021-08-23,OGG,88,3.125
2021-08-24,OGG,88,5.806818181818182
2021-08-25,OGG,87,-3.4482758620689653
2021-08-26,OGG,90,-1.0
2021-08-27,OGG,89,-1.7303370786516854
2021-08-28,OGG,91,-1.989010989010989
2021-08-29,OGG,87,-3.574712643678161
2021-08-30,OGG,87,-0.034482758620689655
2021-08-31,OGG,89,-0.10112359550561797
2021-09-01,OGG,89,10.460674157303371
2021-09-02,OGG,91,5.670329670329671
2021-09-03,OGG,91,1.5824175824175823
2021-09-04,OGG,93,-8.13978494623656
2021-09-05,OGG,88,-8.136363636363637
2021-09-06,OGG,91,-4.153846153846154
2021-09-07,OGG,86,1.7325581395348837
2021-09-08,OGG,80,0.4125
2021-09-09,OGG,84,8.214285714285714
2021-09-10,OGG,82,-2.8292682926829267
2021-09-11,OGG,85,-1.2823529411764707
2021-09-12,OGG,82,-1.853658536585366
2021-09-13,OGG,77,12.12987012987013
2021-09-14,OGG,79,-1.518987341772152
2021-09-15,OGG,80,1.0625
2021-09-16,OGG,85,2.4235294117647057
2021-09-17,OGG,82,-4.2073170731707314
2021-09-18,OGG,83,-7.9156626506024095
2021-09-19,OGG,82,-7.182926829268292
2021-09-20,OGG,81,-4.962962962962963
2021-09-21,OGG,79,-4.1645569620253164
2021-09-22,OGG,78,-7.833333333333333
2021-09-23,OGG,84,-8.535714285714286
2021-09-24,OGG,82,1.4390243902439024
2021-09-25,OGG,85,-6.694117647058824
2021-09-26,OGG,81,-6.987654320987654
2021-09-27,OGG,78,-4.756410256410256
2021-09-28,OGG,80,-7.75
2021-09-29,OGG,80,-4.2375
2021-09-30,OGG,84,6.678571428571429
2021-10-01,OGG,81,11.617283950617283
2021-10-02,OGG,83,0.9397590361445783
2021-10-03,OGG,80,0.175
2021-10-04,OGG,79,4.1645569620253164
2021-10-05,OGG,77,2.7142857142857144
2021-10-06,OGG,76,-0.7631578947368421
2021-10-07,OGG,81,-2.5555555555555554
2021-10-08,OGG,82,-3.6341463414634148
2021-10-09,OGG,82,1.048780487804878
2021-10-10,OGG,76,0.868421052631579
2021-10-11,OGG,77,3.6493506493506493
2021-10-12,OGG,77,6.181818181818182
2021-10-13,OGG,77,2.5844155844155843
2021-10-14,OGG,81,3.037037037037037
2021-10-15,OGG,82,1.9634146341463414
2021-10-16,OGG,83,4.746987951807229
2021-10-17,OGG,80,6.8625
2021-10-18,OGG,77,2.7532467532467533
2021-10-19,OGG,77,-0.4155844155844156
2021-10-20,OGG,78,1.794871794871795
2021-10-21,OGG,78,3.8846153846153846
2021-10-22,OGG,82,4.963414634146342
2021-10-23,OGG,83,9.44578313253012
2021-10-24,OGG,80,5.1625
2021-10-25,OGG,78,0.5384615384615384
2021-10-26,OGG,77,-4.181818181818182
2021-10-27,OGG,77,3.9220779220779223
2021-10-28,OGG,79,10.30379746835443
2021-10-29,OGG,81,7.827160493827161
2021-10-30,OGG,82,8.25609756097561
2021-10-31,OGG,78,6.846153846153846
2021-11-01,OGG,80,4.325
2021-11-02,OGG,78,-3.8076923076923075
2021-11-03,OGG,78,-0.2564102564102564
2021-11-04,OGG,80,9.1125
2021-11-05,OGG,82,10.0
2021-11-06,OGG,82,5.365853658536586
2021-11-07,OGG,79,-3.0632911392405062
2021-11-08,OGG,79,15.91139240506329
2021-11-09,OGG,77,-5.337662337662338
2021-11-10,OGG,78,-3.3205128205128207
2021-11-11,OGG,81,-0.9382716049382716
2021-11-12,OGG,80,-2.4
2021-11-13,OGG,81,1.2345679012345678
2021-11-14,OGG,79,3.4177215189873418
2021-11-15,OGG,79,4.734177215189874
2021-11-16,OGG,78,4.346153846153846
2021-11-17,OGG,76,5.315789473684211
2021-11-18,OGG,81,1.4814814814814814
2021-11-19,OGG,84,5.130952380952381
2021-11-20,OGG,86,-1.8837209302325582
2021-11-21,OGG,82,-9.158536585365853
2021-11-22,OGG,82,-13.841463414634147
2021-11-23,OGG,78,-14.41025641025641
2021-11-24,OGG,81,-6.432098765432099
2021-11-25,OGG,79,-5.468354430379747
2021-11-26,OGG,85,-11.882352941176471
2021-11-27,OGG,87,-5.344827586206897
2021-11-28,OGG,85,1.188235294117647
2021-11-29,OGG,83,-6.530120481927711
2021-11-30,OGG,78,-0.6923076923076923
2021-12-01,OGG,78,-9.833333333333334
2021-12-02,OGG,79,-5.050632911392405
2021-12-03,OGG,78,15.5
2021-12-04,OGG,83,3.8795180722891565
2021-12-05,OGG,77,31.92207792207792
2021-12-06,OGG,79,26.89873417721519
2021-12-07,OGG,76,-2.710526315789474
2021-12-08,OGG,78,-4.641025641025641
2021-12-09,OGG,81,-2.925925925925926
2021-12-10,OGG,82,-2.768292682926829
2021-12-11,OGG,83,-3.6265060240963853
2021-12-12,OGG,81,-0.9259259259259259
2021-12-13,OGG,78,-3.782051282051282
2021-12-14,OGG,77,-5.402597402597403
2021-12-15,OGG,78,4.717948717948718
2021-12-16,OGG,89,6.876404494382022
2021-12-17,OGG,92,9.315217391304348
2021-12-18,OGG,90,12.566666666666666
2021-12-19,OGG,88,14.477272727272727
2021-12-20,OGG,92,16.054347826086957
2021-12-21,OGG,86,25.41860465116279
2021-12-22,OGG,88,13.556818181818182
2021-12-23,OGG,92,12.23913043478261
2021-12-24,OGG,87,5.310344827586207
2021-12-25,OGG,87,3.67816091954023
2021-12-26,OGG,86,16.569767441860463
2021-12-27,OGG,91,15.285714285714286
2021-12-28,OGG,86,12.930232558139535
2021-12-29,OGG,84,16.857142857142858
2021-12-30,OGG,88,27.488636363636363
2021-12-31,OGG,85,10.188235294117646
2022-01-01,OGG,88,36.06818181818182
2022-01-02,OGG,86,40.2093023255814
2022-01-03,OGG,86,34.43023255813954
2022-01-04,OGG,79,7.848101265822785
2022-01-05,OGG,77,-7.116883116883117
2022-01-06,OGG,78,4.730769230769231
2022-01-07,OGG,79,12.0
2022-01-08,OGG,78,16.08974358974359
2022-01-09,OGG,79,9.544303797468354
2022-01-10,OGG,75,-0.7866666666666666
2022-01-11,OGG,72,0.3888888888888889
2022-01-12,OGG,76,-6.7368421052631575
2022-01-13,OGG,74,-5.04054054054054
2022-01-14,OGG,74,0.2972972972972973
2022-01-15,OGG,71,-10.915492957746478
2022-01-16,OGG,71,-12.112676056338028
2022-01-17,OGG,70,-7.071428571428571
2022-01-18,OGG,67,-10.791044776119403
2022-01-19,OGG,70,-3.8
2022-01-20,OGG,72,-9.319444444444445
2022-01-21,OGG,73,-1.5342465753424657
2022-01-22,OGG,73,-6.013698630136986
2022-01-23,OGG,71,-12.32394366197183
2022-01-24,OGG,71,-10.394366197183098
2022-01-25,OGG,68,-10.514705882352942
2022-01-26,OGG,72,-13.76388888888889
2022-01-27,OGG,72,-12.347222222222221
2022-01-28,OGG,72,-11.430555555555555
2022-01-29,OGG,71,-9.19718309859155
2022-01-30,OGG,68,2.0
2022-01-31,OGG,71,-8.408450704225352
2022-02-01,OGG,71,-14.253521126760564
2022-02-02,OGG,74,4.027027027027027
2022-02-03,OGG,70,-12.657142857142857
2022-02-04,OGG,75,-13.053333333333333
2022-02-05,OGG,76,-5.868421052631579
2022-02-06,OGG,73,-6.917808219178082
2022-02-07,OGG,73,-9.438356164383562
2022-02-08,OGG,70,-10.985714285714286
2022-02-09,OGG,74,-11.945945945945946
2022-02-10,OGG,74,-9.378378378378379
2022-02-11,OGG,79,-0.0759493670886076
2022-02-12,OGG,78,-6.846153846153846
2022-02-13,OGG,76,-6.5
2022-02-14,OGG,75,4.373333333333333
2022-02-15,OGG,72,-2.1805555555555554
2022-02-16,OGG,75,0.9333333333333333
2022-02-17,OGG,79,0.5189873417721519
2022-02-18,OGG,80,4.125
2022-02-19,OGG,79,6.974683544303797
2022-02-20,OGG,78,6.0
2022-02-21,OGG,77,4.2727272727272725
2022-02-22,OGG,72,-0.16666666666666666
2022-02-23,OGG,76,-1.0789473684210527
2022-02-24,OGG,79,-5.924050632911392
2022-02-25,OGG,80,-3.7125
2022-02-26,OGG,79,0.20253164556962025
2022-02-27,OGG,78,2.717948717948718
2022-02-28,OGG,77,2.5974025974025974
