date,airport,temp_max,temp_min,temp_avg,precip_total,rain,snowfall,wind_speed_max,wind_gusts_max,weather_code,condition,severity,has_precipitation,has_snow,is_adverse,temp_range,peak_wind_operating,precip_operating,max_hourly_severity,storm_hours,morning_severity,evening_severity
2019-12-30,LAX,16.9,11.3,13.4,0.0,0.0,0.0,16.3,31.3,3,cloudy,1,0,0,0,5.599999999999998,16.3,0.0,1,0,1,1
2019-12-31,LAX,20.7,11.5,15.4,0.0,0.0,0.0,19.2,33.5,3,cloudy,1,0,0,0,9.2,19.2,0.0,1,0,0,0
2020-01-01,LAX,18.1,10.0,13.6,0.0,0.0,0.0,10.9,18.7,3,cloudy,1,0,0,0,8.100000000000001,9.7,0.0,1,0,1,1
2020-01-02,LAX,19.1,9.7,13.9,0.0,0.0,0.0,8.9,20.2,3,cloudy,1,0,0,0,9.400000000000002,8.9,0.0,1,0,1,1
2020-01-03,LAX,20.7,10.5,14.8,0.0,0.0,0.0,9.2,18.0,3,cloudy,1,0,0,0,10.2,9.0,0.0,1,0,1,1
2020-01-04,LAX,18.9,10.1,14.1,0.0,0.0,0.0,8.7,16.9,3,cloudy,1,0,0,0,8.799999999999999,8.7,0.0,1,0,1,1
2020-01-05,LAX,20.2,9.2,14.1,0.0,0.0,0.0,15.9,31.7,3,cloudy,1,0,0,0,11.0,15.9,0.0,1,0,1,1
2020-01-06,LAX,23.2,10.3,15.4,0.0,0.0,0.0,17.1,29.5,1,cloudy,1,0,0,0,12.9,15.5,0.0,1,0,0,0
2020-01-07,LAX,21.9,9.5,14.5,0.0,0.0,0.0,14.0,24.5,3,cloudy,1,0,0,0,12.4,13.5,0.0,1,0,1,1
2020-01-08,LAX,17.4,10.1,13.2,0.0,0.0,0.0,8.9,19.1,3,cloudy,1,0,0,0,7.299999999999999,8.9,0.0,1,0,1,1
2020-01-09,LAX,15.6,9.6,12.4,0.0,0.0,0.0,22.5,37.4,2,cloudy,1,0,0,0,6.0,22.5,0.0,1,0,1,1
2020-01-10,LAX,17.5,7.8,12.3,0.0,0.0,0.0,11.8,21.2,2,cloudy,1,0,0,0,9.7,11.8,0.0,1,0,1,0
2020-01-11,LAX,16.1,9.5,12.4,0.0,0.0,0.0,6.4,16.2,2,cloudy,1,0,0,0,6.600000000000001,6.4,0.0,1,0,1,1
2020-01-12,LAX,16.9,8.9,12.3,0.0,0.0,0.0,10.7,24.8,1,cloudy,1,0,0,0,7.999999999999998,10.7,0.0,1,0,1,0
2020-01-13,LAX,16.5,9.2,12.4,0.0,0.0,0.0,9.4,17.6,2,cloudy,1,0,0,0,7.300000000000001,9.4,0.0,1,0,1,1
2020-01-14,LAX,16.4,8.1,12.2,0.0,0.0,0.0,8.1,18.4,3,cloudy,1,0,0,0,8.299999999999999,8.1,0.0,1,0,1,1
2020-01-15,LAX,17.4,8.0,12.2,0.0,0.0,0.0,8.0,22.7,2,cloudy,1,0,0,0,9.4,7.7,0.0,1,0,1,1
2020-01-16,LAX,15.0,9.8,12.1,3.5,3.5,0.0,14.3,31.0,61,rain,3,1,0,1,5.199999999999999,14.3,3.5,3,0,1,2
2020-01-17,LAX,16.0,10.1,12.7,3.4,3.4,0.0,9.2,24.1,61,rain,3,1,0,1,5.9,9.2,0.0,3,0,1,1
2020-01-18,LAX,19.9,8.4,13.5,0.0,0.0,0.0,13.0,23.8,3,cloudy,1,0,0,0,11.499999999999998,13.0,0.0,1,0,0,1
2020-01-19,LAX,21.1,10.0,14.7,0.0,0.0,0.0,14.0,24.8,3,cloudy,1,0,0,0,11.1,14.0,0.0,1,0,1,1
2020-01-20,LAX,16.4,12.9,14.4,1.0,1.0,0.0,10.5,19.4,55,dense_drizzle,3,1,0,1,3.4999999999999982,8.4,1.0,3,0,1,1
2020-01-21,LAX,15.8,12.2,13.9,1.1,1.1,0.0,12.6,26.6,51,drizzle,2,1,0,0,3.6000000000000014,12.6,0.0,2,0,1,1
2020-01-22,LAX,17.4,10.7,13.7,0.0,0.0,0.0,7.0,21.6,3,cloudy,1,0,0,0,6.699999999999999,7.0,0.0,1,0,1,0
2020-01-23,LAX,21.7,10.3,15.3,0.0,0.0,0.0,11.6,23.4,3,cloudy,1,0,0,0,11.4,11.6,0.0,1,0,1,1
2020-01-24,LAX,21.9,11.7,15.9,0.0,0.0,0.0,9.2,17.6,3,cloudy,1,0,0,0,10.2,9.2,0.0,1,0,1,1
2020-01-25,LAX,20.7,11.2,15.1,0.0,0.0,0.0,10.3,23.0,3,cloudy,1,0,0,0,9.5,10.3,0.0,1,0,1,1
2020-01-26,LAX,16.3,12.5,14.3,0.0,0.0,0.0,6.6,19.8,3,cloudy,1,0,0,0,3.8000000000000007,6.6,0.0,1,0,1,1
2020-01-27,LAX,21.9,10.6,15.8,0.0,0.0,0.0,13.5,25.2,3,cloudy,1,0,0,0,11.3,13.5,0.0,1,0,1,0
2020-01-28,LAX,23.3,11.2,16.7,0.0,0.0,0.0,15.1,26.3,1,cloudy,1,0,0,0,12.1,15.1,0.0,1,0,0,0
2020-01-29,LAX,22.8,11.1,16.8,0.0,0.0,0.0,22.2,45.7,2,cloudy,1,0,0,0,11.7,22.2,0.0,1,0,0,1
2020-01-30,LAX,22.6,10.7,16.6,0.0,0.0,0.0,13.3,24.5,3,cloudy,1,0,0,0,11.900000000000002,11.5,0.0,1,0,1,1
2020-01-31,LAX,25.5,11.5,17.9,0.0,0.0,0.0,13.0,22.3,3,cloudy,1,0,0,0,14.0,13.0,0.0,1,0,1,1
2020-02-01,LAX,26.0,13.0,18.9,0.0,0.0,0.0,11.8,21.6,0,clear,0,0,0,0,13.0,11.8,0.0,0,0,0,0
2020-02-02,LAX,19.7,13.1,16.1,0.0,0.0,0.0,11.3,27.7,3,cloudy,1,0,0,0,6.6,11.3,0.0,1,0,0,1
2020-02-03,LAX,16.3,10.5,13.0,0.0,0.0,0.0,29.3,53.6,3,cloudy,1,0,0,0,5.800000000000001,29.3,0.0,1,0,1,0
2020-02-04,LAX,16.1,7.9,11.8,0.0,0.0,0.0,18.1,36.0,3,cloudy,1,0,0,0,8.200000000000001,18.1,0.0,1,0,0,1
2020-02-05,LAX,17.1,6.0,11.2,0.0,0.0,0.0,11.8,26.6,2,cloudy,1,0,0,0,11.1,11.8,0.0,1,0,1,1
2020-02-06,LAX,17.4,8.0,12.5,0.0,0.0,0.0,10.5,24.8,2,cloudy,1,0,0,0,9.4,10.5,0.0,1,0,0,0
2020-02-07,LAX,18.9,7.9,13.5,0.0,0.0,0.0,11.6,27.4,0,clear,0,0,0,0,10.999999999999998,11.6,0.0,0,0,0,0
2020-02-08,LAX,18.7,10.5,13.8,0.0,0.0,0.0,12.3,27.7,2,cloudy,1,0,0,0,8.2,12.3,0.0,1,0,1,0
2020-02-09,LAX,14.8,12.6,13.5,5.9,5.9,0.0,14.0,35.3,55,dense_drizzle,3,1,0,1,2.200000000000001,14.0,5.8,3,0,2,2
2020-02-10,LAX,21.9,13.1,17.0,0.0,0.0,0.0,18.7,37.4,3,cloudy,1,0,0,0,8.799999999999999,18.7,0.0,1,0,1,0
2020-02-11,LAX,21.6,11.6,16.3,0.0,0.0,0.0,14.4,29.9,0,clear,0,0,0,0,10.000000000000002,13.8,0.0,0,0,0,0
2020-02-12,LAX,17.7,9.5,13.5,0.0,0.0,0.0,12.4,27.0,2,cloudy,1,0,0,0,8.2,12.4,0.0,1,0,1,0
2020-02-13,LAX,19.0,8.7,13.7,0.0,0.0,0.0,13.1,28.1,1,cloudy,1,0,0,0,10.3,13.1,0.0,1,0,1,1
2020-02-14,LAX,18.9,9.8,13.9,0.0,0.0,0.0,14.0,30.2,3,cloudy,1,0,0,0,9.099999999999998,14.0,0.0,1,0,1,0
2020-02-15,LAX,19.2,10.2,14.2,0.0,0.0,0.0,10.8,27.4,3,cloudy,1,0,0,0,9.0,10.8,0.0,1,0,1,0
2020-02-16,LAX,19.8,11.0,14.9,0.0,0.0,0.0,12.5,26.6,2,cloudy,1,0,0,0,8.8,12.5,0.0,1,0,1,0
2020-02-17,LAX,20.7,11.3,15.4,0.0,0.0,0.0,11.4,27.7,2,cloudy,1,0,0,0,9.4,11.4,0.0,1,0,1,1
2020-02-18,LAX,20.3,12.1,15.6,0.0,0.0,0.0,15.3,31.3,3,cloudy,1,0,0,0,8.200000000000001,15.3,0.0,1,0,1,1
2020-02-19,LAX,19.2,13.1,15.7,0.0,0.0,0.0,12.1,27.4,3,cloudy,1,0,0,0,6.1,12.1,0.0,1,0,1,0
2020-02-20,LAX,23.1,10.8,16.6,0.0,0.0,0.0,10.7,25.9,2,cloudy,1,0,0,0,12.3,10.7,0.0,1,0,1,0
2020-02-21,LAX,22.1,13.2,17.2,0.1,0.1,0.0,14.8,32.0,51,drizzle,2,0,0,0,8.900000000000002,14.8,0.1,2,0,1,1
2020-02-22,LAX,17.4,13.8,15.2,0.8,0.8,0.0,16.0,40.0,51,drizzle,2,1,0,0,3.599999999999998,16.0,0.5,2,0,2,2
2020-02-23,LAX,18.6,12.9,15.2,0.0,0.0,0.0,10.2,26.6,3,cloudy,1,0,0,0,5.700000000000001,10.2,0.0,1,0,1,1
2020-02-24,LAX,21.5,10.7,15.5,0.0,0.0,0.0,13.6,33.1,3,cloudy,1,0,0,0,10.8,13.6,0.0,1,0,1,1
2020-02-25,LAX,26.0,12.2,18.7,0.0,0.0,0.0,12.7,20.9,0,clear,0,0,0,0,13.8,12.7,0.0,0,0,0,0
2020-02-26,LAX,25.6,12.4,19.1,0.0,0.0,0.0,11.5,28.1,3,cloudy,1,0,0,0,13.2,11.5,0.0,1,0,0,1
2020-02-27,LAX,26.7,13.5,19.8,0.0,0.0,0.0,12.6,25.6,3,cloudy,1,0,0,0,13.2,12.6,0.0,1,0,1,1
2020-02-28,LAX,26.4,16.0,20.3,0.0,0.0,0.0,13.2,33.5,3,cloudy,1,0,0,0,10.4,13.2,0.0,1,0,1,1
2020-02-29,LAX,20.1,14.0,16.6,0.0,0.0,0.0,16.8,33.8,2,cloudy,1,0,0,0,6.100000000000001,16.8,0.0,1,0,1,1
2020-03-01,LAX,15.3,11.7,13.7,0.4,0.4,0.0,18.4,43.6,51,drizzle,2,1,0,0,3.6000000000000014,18.4,0.4,2,0,1,2
2020-03-02,LAX,21.4,9.9,15.6,0.8,0.8,0.0,18.1,42.5,51,drizzle,2,1,0,0,11.499999999999998,18.1,0.0,2,0,1,0
2020-03-03,LAX,24.9,11.9,18.6,0.0,0.0,0.0,14.7,31.7,0,clear,0,0,0,0,12.999999999999998,14.7,0.0,0,0,0,0
2020-03-04,LAX,21.2,12.3,16.0,0.0,0.0,0.0,13.7,31.3,3,cloudy,1,0,0,0,8.899999999999999,13.7,0.0,1,0,1,1
2020-03-05,LAX,22.9,12.7,16.9,0.0,0.0,0.0,16.5,34.6,3,cloudy,1,0,0,0,10.2,16.5,0.0,1,0,1,1
2020-03-06,LAX,20.3,13.4,16.2,0.0,0.0,0.0,14.3,32.4,3,cloudy,1,0,0,0,6.9,14.3,0.0,1,0,1,1
2020-03-07,LAX,16.7,13.0,14.4,0.0,0.0,0.0,16.1,35.6,3,cloudy,1,0,0,0,3.6999999999999993,16.1,0.0,1,0,1,1
2020-03-08,LAX,17.3,11.4,14.2,0.0,0.0,0.0,14.0,29.2,3,cloudy,1,0,0,0,5.9,14.0,0.0,1,0,1,1
2020-03-09,LAX,21.1,11.8,16.1,0.0,0.0,0.0,20.9,26.3,3,cloudy,1,0,0,0,9.3,20.9,0.0,1,0,1,1
2020-03-10,LAX,18.0,14.5,16.2,15.3,15.3,0.0,21.7,42.5,61,rain,3,1,0,1,3.5,21.7,10.6,3,0,2,3
2020-03-11,LAX,19.8,15.0,16.8,9.4,9.4,0.0,9.7,23.4,61,rain,3,1,0,1,4.800000000000001,9.7,5.6,3,0,3,1
2020-03-12,LAX,17.6,13.4,14.5,28.3,28.3,0.0,9.0,19.8,63,rain,3,1,0,1,4.200000000000001,8.5,28.3,3,0,1,3
2020-03-13,LAX,14.7,13.1,14.0,18.5,18.5,0.0,11.3,21.2,61,rain,3,1,0,1,1.5999999999999996,11.3,9.2,3,0,3,2
2020-03-14,LAX,15.6,13.4,14.5,3.2,3.2,0.0,12.0,28.8,53,drizzle,2,1,0,0,2.1999999999999993,12.0,2.4,2,0,2,1
2020-03-15,LAX,16.5,12.7,14.4,0.8,0.8,0.0,12.5,25.9,51,drizzle,2,1,0,0,3.8000000000000007,12.5,0.2,2,0,2,1
2020-03-16,LAX,15.3,11.6,13.3,15.4,15.4,0.0,27.4,50.8,63,rain,3,1,0,1,3.700000000000001,27.4,15.2,3,0,2,3
2020-03-17,LAX,14.5,7.9,11.3,0.4,0.4,0.0,10.9,25.2,51,drizzle,2,1,0,0,6.6,10.9,0.3999999999999999,2,0,1,2
2020-03-18,LAX,16.4,8.9,12.5,0.0,0.0,0.0,17.6,46.4,3,cloudy,1,0,0,0,7.499999999999998,17.6,0.0,1,0,1,1
2020-03-19,LAX,14.7,10.6,12.8,1.5,1.5,0.0,11.6,29.5,53,drizzle,2,1,0,0,4.1,11.3,1.5,2,0,2,2
2020-03-20,LAX,16.3,11.1,13.8,1.0,1.0,0.0,12.6,26.6,51,drizzle,2,1,0,0,5.200000000000001,12.6,0.4,2,0,1,1
2020-03-21,LAX,17.2,12.3,14.8,2.1,2.1,0.0,11.5,26.6,53,drizzle,2,1,0,0,4.899999999999999,11.5,0.3,2,0,2,1
2020-03-22,LAX,18.6,11.6,14.6,11.7,11.7,0.0,15.7,30.2,61,rain,3,1,0,1,7.000000000000002,15.7,11.7,3,0,1,3
2020-03-23,LAX,16.9,12.6,14.6,3.4,3.4,0.0,15.3,34.6,61,rain,3,1,0,1,4.299999999999999,15.3,0.4,3,0,2,1
2020-03-24,LAX,16.5,11.8,14.0,0.1,0.1,0.0,20.5,35.6,51,drizzle,2,0,0,0,4.699999999999999,20.5,0.1,2,0,1,1
2020-03-25,LAX,16.5,11.9,13.8,0.2,0.2,0.0,19.1,42.1,51,drizzle,2,1,0,0,4.6,19.1,0.2,2,0,1,2
2020-03-26,LAX,15.2,8.6,12.0,0.4,0.4,0.0,26.5,46.4,51,drizzle,2,1,0,0,6.6,26.5,0.4,2,0,0,1
2020-03-27,LAX,17.3,8.3,12.8,0.0,0.0,0.0,19.2,40.3,2,cloudy,1,0,0,0,9.0,19.2,0.0,1,0,0,0
2020-03-28,LAX,17.5,10.2,13.7,0.0,0.0,0.0,14.8,30.2,3,cloudy,1,0,0,0,7.300000000000001,14.8,0.0,1,0,1,1
2020-03-29,LAX,17.7,11.1,14.3,0.0,0.0,0.0,19.5,43.2,2,cloudy,1,0,0,0,6.6,19.5,0.0,1,0,0,1
2020-03-30,LAX,20.0,10.9,15.4,0.0,0.0,0.0,15.3,31.3,3,cloudy,1,0,0,0,9.1,15.3,0.0,1,0,0,1
2020-03-31,LAX,22.5,12.6,17.3,0.0,0.0,0.0,9.4,23.4,3,cloudy,1,0,0,0,9.9,9.4,0.0,1,0,1,1
2020-04-01,LAX,20.5,14.0,16.9,0.0,0.0,0.0,11.0,24.1,3,cloudy,1,0,0,0,6.5,11.0,0.0,1,0,1,0
2020-04-02,LAX,19.1,14.0,16.2,0.0,0.0,0.0,15.2,29.5,3,cloudy,1,0,0,0,5.100000000000001,15.2,0.0,1,0,1,1
2020-04-03,LAX,19.2,12.6,15.6,0.0,0.0,0.0,12.8,28.8,1,cloudy,1,0,0,0,6.6,12.8,0.0,1,0,0,1
2020-04-04,LAX,18.1,12.4,15.0,0.0,0.0,0.0,13.8,31.7,2,cloudy,1,0,0,0,5.700000000000001,13.8,0.0,1,0,1,1
2020-04-05,LAX,15.4,13.4,14.3,3.5,3.5,0.0,19.7,35.3,53,drizzle,2,1,0,0,2.0,19.7,3.5,2,0,2,2
2020-04-06,LAX,15.8,12.8,14.1,19.9,19.9,0.0,26.3,44.6,63,rain,3,1,0,1,3.0,20.2,10.0,3,0,3,1
2020-04-07,LAX,16.3,11.2,13.3,7.0,7.0,0.0,17.7,35.6,53,drizzle,2,1,0,0,5.100000000000001,17.7,6.8,2,0,1,2
2020-04-08,LAX,14.7,11.0,12.7,2.4,2.4,0.0,15.0,31.0,53,drizzle,2,1,0,0,3.6999999999999993,15.0,0.8,2,0,2,2
2020-04-09,LAX,13.1,11.1,11.9,20.9,20.9,0.0,16.3,28.8,61,rain,3,1,0,1,2.0,16.3,20.2,3,0,3,3
2020-04-10,LAX,16.6,10.9,13.6,6.3,6.3,0.0,16.0,30.6,55,dense_drizzle,3,1,0,1,5.700000000000001,16.0,2.3,3,0,2,2
2020-04-11,LAX,19.2,11.4,15.1,0.0,0.0,0.0,13.7,28.4,3,cloudy,1,0,0,0,7.799999999999999,13.7,0.0,1,0,1,1
2020-04-12,LAX,15.5,14.2,14.7,0.8,0.8,0.0,12.1,24.5,51,drizzle,2,1,0,0,1.3000000000000007,12.1,0.8,2,0,1,2
2020-04-13,LAX,16.6,13.3,14.8,0.0,0.0,0.0,16.2,32.4,3,cloudy,1,0,0,0,3.3000000000000007,16.2,0.0,1,0,1,1
2020-04-14,LAX,22.6,11.7,17.2,0.0,0.0,0.0,13.8,22.3,1,cloudy,1,0,0,0,10.900000000000002,13.8,0.0,1,0,1,0
2020-04-15,LAX,23.8,12.7,18.3,0.0,0.0,0.0,16.3,28.4,0,clear,0,0,0,0,11.1,16.3,0.0,0,0,0,0
2020-04-16,LAX,20.8,14.1,17.0,0.0,0.0,0.0,13.0,28.1,2,cloudy,1,0,0,0,6.700000000000001,13.0,0.0,1,0,0,1
2020-04-17,LAX,17.7,13.8,15.6,0.4,0.4,0.0,12.2,29.2,51,drizzle,2,1,0,0,3.8999999999999986,12.2,0.4,2,0,2,1
2020-04-18,LAX,17.2,14.2,15.5,0.0,0.0,0.0,18.1,34.9,3,cloudy,1,0,0,0,3.0,18.1,0.0,1,0,1,1
2020-04-19,LAX,17.9,13.0,15.4,0.0,0.0,0.0,19.4,36.4,3,cloudy,1,0,0,0,4.899999999999999,19.4,0.0,1,0,1,1
2020-04-20,LAX,18.1,13.4,15.6,0.1,0.1,0.0,16.6,33.5,51,drizzle,2,0,0,0,4.700000000000001,16.6,0.1,2,0,2,1
2020-04-21,LAX,21.4,13.6,17.3,0.0,0.0,0.0,13.9,29.9,2,cloudy,1,0,0,0,7.799999999999999,13.9,0.0,1,0,1,0
2020-04-22,LAX,27.0,13.9,20.3,0.0,0.0,0.0,16.5,28.8,0,clear,0,0,0,0,13.1,16.5,0.0,0,0,0,0
2020-04-23,LAX,29.6,15.9,22.5,0.0,0.0,0.0,10.1,26.6,1,cloudy,1,0,0,0,13.7,10.1,0.0,1,0,0,1
2020-04-24,LAX,31.9,16.7,24.2,0.0,0.0,0.0,13.2,23.8,1,cloudy,1,0,0,0,15.2,13.2,0.0,1,0,0,1
2020-04-25,LAX,29.0,17.8,23.0,0.0,0.0,0.0,12.6,26.3,2,cloudy,1,0,0,0,11.2,12.6,0.0,1,0,0,0
2020-04-26,LAX,27.4,17.0,21.6,0.0,0.0,0.0,13.4,28.4,3,cloudy,1,0,0,0,10.4,13.4,0.0,1,0,1,1
2020-04-27,LAX,25.2,16.7,20.8,0.0,0.0,0.0,11.6,26.6,2,cloudy,1,0,0,0,8.5,11.6,0.0,1,0,1,0
2020-04-28,LAX,26.2,16.6,20.9,0.0,0.0,0.0,14.6,32.0,1,cloudy,1,0,0,0,9.599999999999998,14.6,0.0,1,0,1,1
2020-04-29,LAX,24.1,17.1,20.1,0.0,0.0,0.0,14.0,34.9,3,cloudy,1,0,0,0,7.0,14.0,0.0,1,0,1,1
2020-04-30,LAX,25.6,17.1,20.8,0.0,0.0,0.0,12.6,28.1,3,cloudy,1,0,0,0,8.5,12.6,0.0,1,0,1,0
2020-05-01,LAX,25.5,16.4,20.7,0.0,0.0,0.0,11.8,26.3,2,cloudy,1,0,0,0,9.1,11.8,0.0,1,0,1,0
2020-05-02,LAX,24.6,16.3,20.5,0.0,0.0,0.0,16.7,33.5,3,cloudy,1,0,0,0,8.3,16.7,0.0,1,0,1,0
2020-05-03,LAX,24.0,16.2,19.9,0.0,0.0,0.0,15.8,32.4,2,cloudy,1,0,0,0,7.800000000000001,15.8,0.0,1,0,1,0
2020-05-04,LAX,27.3,15.3,21.4,0.0,0.0,0.0,15.5,33.5,1,cloudy,1,0,0,0,12.0,15.5,0.0,1,0,1,0
2020-05-05,LAX,29.9,17.4,23.5,0.0,0.0,0.0,16.4,33.8,1,cloudy,1,0,0,0,12.5,16.4,0.0,1,0,0,1
2020-05-06,LAX,31.8,17.8,24.9,0.0,0.0,0.0,12.6,30.6,3,cloudy,1,0,0,0,14.0,12.6,0.0,1,0,1,1
2020-05-07,LAX,29.8,19.2,24.0,0.0,0.0,0.0,16.3,36.0,3,cloudy,1,0,0,0,10.6,16.3,0.0,1,0,1,1
2020-05-08,LAX,26.6,18.7,22.3,0.0,0.0,0.0,15.5,33.5,3,cloudy,1,0,0,0,7.900000000000002,15.5,0.0,1,0,1,1
2020-05-09,LAX,24.7,17.7,20.8,0.0,0.0,0.0,12.7,29.5,3,cloudy,1,0,0,0,7.0,12.7,0.0,1,0,1,1
2020-05-10,LAX,22.7,16.8,19.1,0.0,0.0,0.0,14.1,32.0,3,cloudy,1,0,0,0,5.899999999999999,14.1,0.0,1,0,1,1
2020-05-11,LAX,22.2,16.0,18.7,0.0,0.0,0.0,18.3,40.3,3,cloudy,1,0,0,0,6.199999999999999,18.3,0.0,1,0,1,0
2020-05-12,LAX,21.1,14.4,17.9,0.6,0.6,0.0,22.0,42.8,51,drizzle,2,1,0,0,6.700000000000001,22.0,0.6,2,0,1,1
2020-05-13,LAX,22.2,14.0,18.4,0.0,0.0,0.0,17.4,37.4,1,cloudy,1,0,0,0,8.2,17.4,0.0,1,0,1,0
2020-05-14,LAX,24.3,15.1,19.9,0.0,0.0,0.0,19.2,41.8,1,cloudy,1,0,0,0,9.2,19.2,0.0,1,0,0,0
2020-05-15,LAX,25.0,16.7,20.7,0.0,0.0,0.0,14.5,33.8,0,clear,0,0,0,0,8.3,14.5,0.0,0,0,0,0
2020-05-16,LAX,25.9,16.8,21.0,0.0,0.0,0.0,14.5,32.0,3,cloudy,1,0,0,0,9.099999999999998,14.5,0.0,1,0,1,1
2020-05-17,LAX,24.0,16.7,20.0,0.0,0.0,0.0,17.1,36.7,3,cloudy,1,0,0,0,7.300000000000001,17.1,0.0,1,0,1,1
2020-05-18,LAX,21.5,15.9,18.6,1.3,1.3,0.0,21.2,39.6,53,drizzle,2,1,0,0,5.6,21.2,1.3,2,0,2,1
2020-05-19,LAX,21.0,13.7,17.3,0.0,0.0,0.0,23.4,49.0,0,clear,0,0,0,0,7.300000000000001,23.4,0.0,0,0,0,0
2020-05-20,LAX,22.8,14.1,18.6,0.0,0.0,0.0,17.3,37.4,0,clear,0,0,0,0,8.700000000000001,17.3,0.0,0,0,0,0
2020-05-21,LAX,26.1,14.7,20.5,0.0,0.0,0.0,18.7,37.8,1,cloudy,1,0,0,0,11.400000000000002,18.7,0.0,1,0,1,0
2020-05-22,LAX,22.7,16.2,19.1,0.0,0.0,0.0,16.9,36.0,3,cloudy,1,0,0,0,6.5,16.9,0.0,1,0,1,0
2020-05-23,LAX,22.2,15.7,18.7,0.0,0.0,0.0,19.4,41.0,2,cloudy,1,0,0,0,6.5,19.4,0.0,1,0,1,0
2020-05-24,LAX,24.0,14.5,19.6,0.0,0.0,0.0,17.0,36.0,1,cloudy,1,0,0,0,9.5,17.0,0.0,1,0,1,0
2020-05-25,LAX,26.1,16.0,21.2,0.0,0.0,0.0,15.0,32.0,0,clear,0,0,0,0,10.1,15.0,0.0,0,0,0,0
2020-05-26,LAX,27.4,17.6,21.9,0.0,0.0,0.0,17.1,33.1,2,cloudy,1,0,0,0,9.799999999999995,17.1,0.0,1,0,1,0
2020-05-27,LAX,25.8,16.8,20.9,0.0,0.0,0.0,15.5,33.5,0,clear,0,0,0,0,9.0,15.5,0.0,0,0,0,0
2020-05-28,LAX,24.3,16.9,19.9,0.0,0.0,0.0,13.2,29.9,1,cloudy,1,0,0,0,7.400000000000002,13.2,0.0,1,0,1,1
2020-05-29,LAX,22.2,16.8,18.8,0.0,0.0,0.0,13.6,31.0,3,cloudy,1,0,0,0,5.399999999999999,13.6,0.0,1,0,1,1
2020-05-30,LAX,23.1,16.7,19.2,0.0,0.0,0.0,22.1,40.0,3,cloudy,1,0,0,0,6.400000000000002,22.1,0.0,1,0,1,1
2020-05-31,LAX,23.4,15.7,19.5,0.0,0.0,0.0,19.2,37.8,3,cloudy,1,0,0,0,7.699999999999999,19.2,0.0,1,0,1,1
2020-06-01,LAX,27.0,17.2,21.8,0.0,0.0,0.0,20.5,42.1,3,cloudy,1,0,0,0,9.8,20.5,0.0,1,0,1,1
2020-06-02,LAX,26.4,17.7,22.0,0.0,0.0,0.0,10.9,25.2,3,cloudy,1,0,0,0,8.7,10.9,0.0,1,0,1,1
2020-06-03,LAX,30.4,19.1,24.4,0.0,0.0,0.0,19.5,36.0,3,cloudy,1,0,0,0,11.299999999999995,19.5,0.0,1,0,1,1
2020-06-04,LAX,24.3,17.8,20.6,0.0,0.0,0.0,15.3,31.7,3,cloudy,1,0,0,0,6.5,15.3,0.0,1,0,1,1
2020-06-05,LAX,21.2,17.4,18.9,0.0,0.0,0.0,14.7,31.7,3,cloudy,1,0,0,0,3.8000000000000007,14.7,0.0,1,0,1,1
2020-06-06,LAX,21.9,16.5,18.9,0.0,0.0,0.0,14.7,34.2,3,cloudy,1,0,0,0,5.399999999999999,14.7,0.0,1,0,1,1
2020-06-07,LAX,23.7,15.4,20.0,0.0,0.0,0.0,23.2,43.9,0,clear,0,0,0,0,8.299999999999999,23.2,0.0,0,0,0,0
2020-06-08,LAX,28.2,17.0,23.3,0.0,0.0,0.0,21.7,37.1,0,clear,0,0,0,0,11.2,21.7,0.0,0,0,0,0
2020-06-09,LAX,31.6,17.8,25.3,0.0,0.0,0.0,21.6,41.8,0,clear,0,0,0,0,13.8,21.6,0.0,0,0,0,0
2020-06-10,LAX,31.0,19.8,25.6,0.0,0.0,0.0,17.2,35.3,0,clear,0,0,0,0,11.2,17.2,0.0,0,0,0,0
2020-06-11,LAX,28.2,18.3,23.3,0.0,0.0,0.0,14.4,32.0,0,clear,0,0,0,0,9.9,14.4,0.0,0,0,0,0
2020-06-12,LAX,23.8,16.9,20.3,0.0,0.0,0.0,14.6,33.8,2,cloudy,1,0,0,0,6.900000000000002,14.6,0.0,1,0,1,0
2020-06-13,LAX,23.9,16.4,20.2,0.0,0.0,0.0,17.9,37.1,1,cloudy,1,0,0,0,7.5,17.9,0.0,1,0,1,0
2020-06-14,LAX,23.8,16.7,20.3,0.0,0.0,0.0,16.1,33.8,1,cloudy,1,0,0,0,7.100000000000001,16.1,0.0,1,0,1,0
2020-06-15,LAX,24.6,16.6,20.5,0.0,0.0,0.0,14.7,31.7,3,cloudy,1,0,0,0,8.0,14.7,0.0,1,0,1,1
2020-06-16,LAX,22.7,17.0,19.4,0.0,0.0,0.0,14.0,33.1,3,cloudy,1,0,0,0,5.699999999999999,14.0,0.0,1,0,1,1
2020-06-17,LAX,22.7,16.4,19.6,0.0,0.0,0.0,15.9,34.2,3,cloudy,1,0,0,0,6.300000000000001,15.9,0.0,1,0,1,1
2020-06-18,LAX,22.2,16.7,19.2,0.0,0.0,0.0,14.2,32.4,3,cloudy,1,0,0,0,5.5,14.2,0.0,1,0,1,1
2020-06-19,LAX,23.2,17.5,19.8,0.0,0.0,0.0,14.8,33.8,3,cloudy,1,0,0,0,5.699999999999999,14.8,0.0,1,0,1,1
